objid,fileid,ra,dec,u,g,r,i,z,field
1237650795682726146,587725074457821424,145.20776801,-0.32211803,20.842514,18.686872,17.610109,17.144444,16.756895,166
1237648720678617377,588848899360555120,145.23321897,-0.43566594,20.544453,19.021868,17.612885,17.105017,16.676094,196
1237648721215488183,588848899897426113,145.21901405,-0.1861758,20.671488,18.498337,17.389574,16.911781,16.561327,196
1237648720678682671,588848899360620716,145.27535075,-0.47347531,20.483284,18.852676,17.782688,17.237539,16.851282,197
1237650797293469726,587727942421381147,145.51644803,1.04438223,20.991724,18.893841,17.732243,17.232119,16.92128,168
1237648722289230091,588848900971167957,145.2298709,0.76255759,19.948345,17.91785,16.944286,16.474989,16.123674,196
1237648722289361065,588848900971299007,145.44309552,0.82662543,19.862225,17.776033,16.705627,16.135244,15.694184,198
1237650797293338728,587727942421250123,145.26323329,0.9919372,19.162733,17.604143,16.874256,16.43771,16.12101,166
1237648722289295510,588848900971233462,145.29606246,0.80161732,20.517567,18.282166,17.191965,16.692131,16.316996,197
1237650796756533504,587725075531628659,145.30470286,0.56239895,20.223412,18.631763,17.661364,17.182739,16.838579,167
1237650796756533425,587725075531628664,145.31179926,0.50332009,20.838486,18.808542,17.814035,17.382032,17.039297,167
1237648721752359060,588848900434297004,145.22036965,0.41083253,18.687773,17.039883,16.085377,15.633832,15.263666,196
1237650796219596986,587725074994692297,145.25199793,0.1264813,20.845856,18.720631,17.60742,17.114902,16.708792,166
1237648721752359194,588848900434297049,145.24983366,0.26182372,19.802999,18.420774,17.545469,17.14308,16.778585,196
1237648721752424631,588848900434362515,145.28859703,0.34651797,19.217621,18.000906,17.377546,17.008688,16.7654,197
1237650796219596962,587725074994692275,145.21877924,0.14703585,19.015692,17.501614,16.702612,16.310234,16.004833,166
1237648703503663267,587722982278758539,184.14435664,-0.72667212,19.31468,18.227198,17.652674,17.285742,17.075895,271
1237648703503663216,587722982278758502,184.09353608,-0.73574378,20.085598,18.496685,17.590433,17.157192,16.78153,271
1237648703503663224,587722982278758509,184.09715299,-0.81708424,19.609295,18.0888,17.288481,16.884998,16.586376,271
1237648703503728878,587722982278824165,184.33702316,-0.80858744,19.667463,17.685005,16.682505,16.203478,15.785501,272
1237648702966792310,587722981741887597,184.15295797,-1.08234082,18.489624,17.375265,17.062218,16.873362,16.727974,271
1237648703503663252,587722982278758526,184.13150884,-0.80821955,20.520676,18.518421,17.606697,17.202906,16.863329,271
1237648703503663352,587722982278758618,184.1428066,-0.77038703,21.070265,19.087069,17.68697,17.107836,16.614578,271
1237648720158785617,588848898840723542,184.1521089,-0.95594596,16.771519,14.997471,14.193577,13.786578,13.47607,456
1237648720158785601,588848898840723523,184.09218955,-1.04202029,20.723867,18.95355,17.682953,17.162172,16.848568,456
1237648720695787695,588848899377725614,184.45172811,-0.49400161,18.064064,16.865126,16.236691,15.838375,15.63157,458
1237648720695787670,588848899377725598,184.43113201,-0.54905891,20.026117,18.143145,17.235777,16.830002,16.496187,458
1237648704040665238,587722982815760526,184.46847611,-0.36212106,17.553919,15.890025,15.114515,14.718223,14.392477,273
1237648704040665226,587722982815760513,184.46425492,-0.25424057,20.736605,18.800352,17.508072,17.014107,16.624199,273
1237648704040665256,587722982815760543,184.49714983,-0.33310873,18.734608,17.509338,16.922262,16.584259,16.38179,273
1237648721232724026,588848899914661957,184.57617985,-0.15197204,19.063522,17.531109,16.734198,16.287018,16.019299,459
1237648702966661296,587722981741756579,183.90190012,-1.17398213,19.331133,17.345907,16.378075,15.938416,15.587013,269
1237648720158785724,588848898840723658,184.03669292,-1.03785929,19.769274,18.203348,17.200514,16.712761,16.394585,456
1237648702966792419,587722981741887707,184.07731128,-1.06923252,18.791279,17.700356,17.306761,17.086626,16.988163,271
1237648703503597712,587722982278693005,184.03323506,-0.73117061,19.486519,18.007763,17.224924,16.856821,16.565769,270
1237648720158720150,588848898840658062,183.94093977,-0.85408529,20.951603,18.896912,17.67915,17.209213,16.848017,455
1237648704040599736,587722982815695053,184.27511228,-0.26141207,19.898821,18.547289,17.603596,17.190866,16.902134,272
1237648704040534125,587722982815629409,184.15512262,-0.24881581,20.178894,18.069033,17.199507,16.704227,16.358049,271
1237648720695656538,588848899377594473,184.04261858,-0.54248342,19.835838,18.247719,17.345303,16.91872,16.610804,456
1237648720695722189,588848899377660098,184.30605658,-0.56615382,18.958014,17.77183,17.171675,16.822153,16.611025,457
1237648720695722188,588848899377660096,184.30001155,-0.62272456,18.614828,17.069963,16.269613,15.850363,15.544387,457
1237648721232527502,588848899914465448,184.11394548,-0.14377243,19.990732,18.064283,17.048519,16.642399,16.295801,456
1237648704040599667,587722982815694977,184.27479606,-0.23001259,20.588964,18.703463,17.406591,16.928963,16.555161,272
1237648704040599577,587722982815694892,184.29310216,-0.2681849,20.438437,18.541109,17.495449,17.03582,16.711319,272
1237648702966530336,587722981741625571,183.61266096,-1.12410199,19.261833,18.124304,17.305845,16.86146,16.590815,267
1237648720158654785,588848898840592614,183.75867288,-1.03689455,18.877003,17.878164,17.407148,17.093216,16.906481,454
1237648720158654584,588848898840592514,183.75396713,-0.91847418,19.491447,17.490555,16.49493,16.074694,15.730898,454
1237648720158589123,588848898840526989,183.59910495,-0.96740921,20.136028,18.48243,17.611258,17.184208,16.885881,453
1237648722834161856,587726031167619237,163.63351475,1.25001703,20.70064,18.836924,17.732121,17.252455,16.951593,319
1237648722834096285,587726031167553699,163.48283795,1.24461744,19.489914,18.330835,17.8111,17.472672,17.349844,318
1237648722834161838,588848901516099771,163.61737923,1.07015175,20.140741,18.227409,17.346375,16.914263,16.603796,319
1237648722297290822,588848900979228739,163.60869592,0.66373829,17.667395,15.709615,14.813109,14.375588,14.042912,319
1237648722297290930,588848900979228856,163.62908307,0.63536865,19.561829,17.55751,16.560759,16.058393,15.686117,319
1237648721760420032,588848900442357950,163.60870579,0.33594678,18.854689,17.601524,17.090111,16.772108,16.532536,319
1237648721760288929,588848900442226864,163.2461034,0.2684667,20.284901,18.399195,17.363569,16.866514,16.504574,317
1237648721760354472,588848900442292390,163.45350526,0.34186339,20.12616,18.11046,17.141485,16.709982,16.359459,318
1237648721760288975,588848900442226899,163.29946693,0.26451384,20.159094,18.086996,17.001431,16.536592,16.158075,317
1237648722297159820,588848900979097646,163.29866727,0.68898612,18.798519,17.279028,16.475931,16.03933,15.730121,317
1237648721760288813,588848900442226765,163.27667611,0.2646314,19.644024,17.5844,16.49824,16.023617,15.630037,317
1237648720686416058,588848899368353912,162.93787339,-0.43797298,19.082952,17.320412,16.402914,15.93707,15.591515,315
1237648720686416063,588848899368353915,162.93882579,-0.56874586,20.603712,18.708567,17.779755,17.358185,17.019064,315
1237648720686416042,588848899368353896,162.92350422,-0.43254614,19.435591,17.706501,16.882111,16.485014,16.180353,315
1237648720686350608,588848899368288484,162.91347708,-0.58068795,18.945755,17.004971,16.043295,15.616492,15.274018,314
1237648720686416061,588848899368353914,162.93836107,-0.6160338,19.903713,18.462065,17.64633,17.189995,16.851339,315
1237648720149610751,588848898831548581,163.09034546,-0.84360636,19.114117,18.060692,17.658661,17.339642,17.256235,316
1237648720149545106,588848898831483065,163.06208319,-0.95550095,18.419706,16.482546,15.586934,15.159443,14.828645,315
1237648721223352425,588848899905290356,163.09100802,-0.09788973,18.911871,17.896942,17.538101,17.324125,17.364218,316
1237648721223352447,588848899905290382,163.10838058,-0.11989108,19.736959,18.275679,17.383461,16.936806,16.6371,316
1237648720686481504,588848899368419448,163.1019188,-0.50053762,19.401842,18.138111,17.582827,17.186529,16.967958,316
1237648720686481517,588848899368419462,163.11551212,-0.60673016,19.219524,18.127941,17.683884,17.440577,17.253403,316
1237648720686416123,588848899368353988,163.05208976,-0.61505732,20.634731,18.464415,17.397181,16.907312,16.502733,315
1237648721223417976,588848899905355907,163.22383826,-0.1500056,19.519144,18.116789,17.283678,16.851456,16.587852,317
1237648720686547089,588848899368485017,163.3000155,-0.5000046,18.600502,17.535015,17.126274,16.812889,16.729275,317
1237648720165339250,588848898847277191,199.05658714,-0.91251007,18.834787,16.919445,15.909334,15.471912,15.094321,556
1237648720165404835,588848898847342790,199.18203188,-0.95743828,17.617655,15.890097,15.044621,14.57701,14.21396,557
1237648720165404869,588848898847342819,199.21752488,-0.99575195,19.69253,18.065903,17.214027,16.771349,16.466425,557
1237648720165339146,588848898847277071,199.0510329,-1.03033617,19.773012,18.418198,17.572577,17.14662,16.822803,556
1237648720165339292,588848898847277214,199.08106173,-0.94680048,17.80913,16.689829,16.208382,15.838362,15.736911,556
1237648704047218858,587722982822314158,199.4397603,-0.38124728,20.977123,18.876825,17.746399,17.303688,16.983068,373
1237651203158048952,588848899384279214,199.39853311,-0.44651005,19.383226,17.859987,16.997782,16.528263,16.22682,18
1237648704047218842,587722982822314147,199.42870566,-0.31239486,20.610878,18.939301,17.65307,17.201151,16.832661,373
1237648704047284238,587722982822379690,199.50552639,-0.30192999,18.909006,17.935314,17.516993,17.289261,17.179571,374
1237651203158114479,588848899384344718,199.48308202,-0.48384639,20.185539,18.238829,17.21019,16.755968,16.369087,19
1237651203158114492,588848899384344731,199.5126469,-0.44796167,20.322432,18.313848,17.302395,16.856407,16.468901,19
1237648702973214878,587722981748310181,198.8660473,-1.0844221,20.239361,18.614943,17.756823,17.253115,16.978966,369
1237648720165208147,588848898847146069,198.75367218,-1.02848245,20.831163,18.729141,17.704458,17.295195,16.954834,554
1237648703510216943,587722982285312226,199.18035388,-0.69415038,18.573441,17.379009,16.892496,16.57506,16.4009,371
1237648703510282483,587722982285377704,199.23469311,-0.69178967,19.278683,18.061562,17.389887,17.042484,16.82056,372
1237651203157917882,588848899384148141,199.0875288,-0.59599825,19.175158,17.211357,16.306517,15.916244,15.591615,16
1237648703510282486,587722982285377794,199.25598888,-0.74388802,19.031593,17.462658,16.761757,16.431017,16.161928,372
1237651203157917862,588848899384148127,199.06420858,-0.43626629,19.922764,18.030958,17.071077,16.639381,16.284193,16
1237648703510282382,587722982285377691,199.21269773,-0.76693258,20.012465,18.030735,17.124382,16.701752,16.365335,372
1237648704047087753,587722982822183067,199.17868529,-0.36968517,19.954292,18.160233,17.306578,16.926071,16.640835,371
1237648720165339233,588848898847277174,199.03645888,-0.84410541,20.321535,18.509888,17.570049,17.159973,16.831875,556
1237651203157917856,588848899384148121,199.05160627,-0.61526061,20.349899,18.482765,17.540926,17.133938,16.786907,16
1237648720165339237,588848898847277179,199.03796277,-0.8623371,19.438164,18.067076,17.342375,16.847176,16.627813,556
1237648720165339263,588848898847277199,199.05629183,-0.84529256,18.807533,17.595797,16.865696,16.437498,16.151415,556
1237648703510216734,587722982285312014,199.0519847,-0.67529616,20.239101,18.564373,17.711618,17.265783,16.881126,371
1237648703510151276,587722982285246581,198.92886236,-0.73730683,20.3162,18.285135,17.351454,16.9119,16.557337,370
1237648703510216838,587722982285312139,199.05784481,-0.63716985,18.956953,17.691467,17.169388,16.862438,16.673126,371
1237651203157852341,588848899384082598,198.92995525,-0.47168551,18.727718,17.598246,17.216135,16.967918,16.816563,15
1237648720165273704,588848898847211626,198.85724546,-0.85433436,19.600241,18.28347,17.469168,17.0756,16.784136,555
1237648720165273735,588848898847211646,198.90773291,-0.91410308,18.720062,16.870838,15.951705,15.56088,15.216592,555
1237648720165273713,588848898847211630,198.86561322,-0.8887892,19.051996,17.066309,16.043209,15.630595,15.285072,555
1237651203157852284,588848899384082546,198.86935051,-0.52550845,19.438175,18.036734,17.301535,16.903448,16.638088,15
1237648721218371802,588848899900309725,151.82313804,-0.07868909,18.413212,16.83061,16.13682,15.720652,15.435596,240
1237648721218371809,588848899900309730,151.83108124,-0.15154763,20.003386,18.699486,17.816683,17.321823,17.022064,240
1237648720681500944,588848899363438868,151.83277668,-0.53973389,19.562277,18.147518,17.400908,16.918987,16.607468,240
1237648720681566422,588848899363504313,151.87036748,-0.54569164,20.72007,18.743763,17.779137,17.337173,16.99449,241
1237648720144564384,588848898826502320,151.64218207,-0.8843123,19.267714,17.540804,16.761,16.376392,16.064281,239
1237648720144564402,588848898826502338,151.67711783,-0.89260738,19.38323,18.115269,17.433739,16.977299,16.734777,239
1237648721228136659,588848899910074505,174.01214726,-0.01514552,21.630556,19.300621,17.8078,17.265816,16.897434,389
1237648721228071082,588848899910009011,173.92492451,-9.26951266e-06,21.028908,18.924812,17.617643,17.099672,16.742691,388
1237648721228136559,588848899910074512,174.0300138,-0.02018617,22.212603,18.969965,17.435833,16.894117,16.553726,389
1237648721765007623,588848900446945540,174.01764658,0.31820381,20.261185,18.598358,17.731527,17.252367,16.928423,389
1237648720154263604,588848898836201543,173.72388034,-0.87615574,19.728848,17.747034,16.703037,16.240198,15.880531,387
1237648721218634007,588848899900571934,152.4326337,-0.05213415,18.947592,17.082638,16.110886,15.695146,15.331942,244
1237648721755570497,588848900437508412,152.57060076,0.33371536,18.277544,17.116392,16.590389,16.237474,16.109537,245
1237648721755504889,588848900437442813,152.42907649,0.38274435,19.615988,17.654156,16.702011,16.27389,15.917706,244
1237648721218764906,588848899900702828,152.59255265,-0.0328425,20.010166,18.270409,17.291437,16.823256,16.484215,246
1237648721755570371,588848900437508296,152.43937745,0.39577008,19.916792,17.924444,16.964888,16.53104,16.18384,245
1237648721218699361,588848899900637266,152.5672328,-0.074788,17.893894,16.110825,15.336354,14.998911,14.703685,245
1237648721755635833,588848900437573788,152.60334991,0.37614422,19.831913,18.310371,17.481831,17.019131,16.703203,246
1237648721218764929,588848899900702859,152.63261644,-0.02730579,19.68705,18.399891,17.623596,17.197845,16.911442,246
1237648722292441376,588848900974379276,152.57832901,0.65155313,20.415468,18.353924,17.266642,16.814171,16.425901,245
1237648721218633973,588848899900571885,152.38170078,-0.04095092,18.454165,16.894167,16.03738,15.649253,15.350838,244
1237648721755504836,588848900437442764,152.37101757,0.41739378,20.2868,18.572193,17.552385,17.095985,16.719807,244
1237648721218568276,588848899900506352,152.23456715,-0.04220366,20.586384,18.699488,17.678652,17.217749,16.885851,243
1237648721755439201,588848900437377252,152.25385452,0.36197462,20.065165,18.550169,17.705927,17.188509,16.920135,243
1237648721218633979,588848899900571889,152.38803147,-0.00953338406,19.309601,17.384453,16.417643,15.997537,15.651003,244
